age,balance,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,job_unknown,marital_married,marital_single,education_secondary,education_tertiary,education_unknown,housing_yes,loan_yes,y
0.4805194805194805,0.08374339513010005,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,0
0.2207792207792208,0.18377426325059468,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True,0
0.5064935064935066,0.12668639805349263,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,0
0.16883116883116883,0.07303034154667443,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,True,0
0.4675324675324675,0.07536360830170864,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,True,0
0.4805194805194805,0.07301218382873641,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,0
0.32467532467532473,0.09038911989541155,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,0
0.45454545454545453,0.07628965191654713,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,0
0.3376623376623377,0.07808726599241009,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,0
0.4805194805194805,0.07362954623862873,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,0
0.40259740259740256,0.0728033700724493,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,0
0.4805194805194805,0.0728124489314183,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,0
0.3506493506493507,0.07467361502006428,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,0
0.3766233766233767,0.07429230294336608,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,0
0.31168831168831174,0.0790677827610626,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,0
0.5324675324675325,0.0940751366368275,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,1
0.3636363636363637,0.07404717375120295,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,True,0
0.42857142857142855,0.07437401267408712,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,0
0.4935064935064935,0.07321191872605452,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,1
0.29870129870129875,0.08433352096308537,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,1
0.3636363636363637,0.07294863181595337,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,0
0.5064935064935066,0.07721569553138563,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,0
0.31168831168831174,0.07325731302089954,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,0
0.15584415584415584,0.07418335663573802,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,True,0
0.5454545454545454,0.07543623917346069,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,0
0.5454545454545454,0.07329362845677556,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,0
0.5064935064935066,0.07246745229059613,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0
0.2337662337662338,0.07372033482831879,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,True,0
0.4805194805194805,0.07628057305757813,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,0
0.5454545454545454,0.07353875764893869,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,0
0.27272727272727276,0.0728033700724493,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,0
0.3636363636363637,0.0748824287763514,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,0
0.3376623376623377,0.06668421912734009,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,0
0.45454545454545453,0.07362046737965973,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0
0.44155844155844154,0.07396546402048192,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,0
0.5324675324675325,0.07442848582790115,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,0
0.11688311688311687,0.0728033700724493,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,0
0.3376623376623377,0.07329362845677556,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,0
0.3766233766233767,0.07417427777676902,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,0
0.2077922077922078,0.0733571804695586,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,0
0.5324675324675325,0.07307573584151944,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,0
0.3506493506493507,0.0775516133132388,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,0
0.14285714285714285,0.07308481470048846,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,0
0.3636363636363637,0.07352059993100069,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0
0.4935064935064935,0.07249468886750314,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,0
0.2337662337662338,0.07687069889056344,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,0
0.5324675324675325,0.07353875764893869,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0
0.3376623376623377,0.07411072576398599,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,0
0.29870129870129875,0.07599004957056998,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,0
0.19480519480519481,0.07219508652152598,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,0
0.5324675324675325,0.07518203112232856,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0
0.5064935064935066,0.0728033700724493,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,0
0.4935064935064935,0.07331178617471357,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,0
0.42857142857142855,0.07303942040564343,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,0
0.2077922077922078,0.07283060664935631,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,0
0.32467532467532473,0.0731756032901785,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,True,0
0.44155844155844154,0.07286692208523234,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,0
0.19480519480519481,0.0737566502641948,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,0
0.14285714285714285,0.0802298767090952,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True,0
0.2077922077922078,0.07265810832894523,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,True,0
0.16883116883116883,0.0728033700724493,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,0
0.4805194805194805,0.09528262487970512,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,1
0.4805194805194805,0.08356181795071996,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,0
0.18181818181818182,0.07477348246872334,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,0
0.25974025974025977,0.08810124743522235,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,0
0.4805194805194805,0.08008461496559113,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True,0
0.12987012987012986,0.0728033700724493,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,0
0.06493506493506496,0.07365678281553575,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,0
0.18181818181818182,0.0728033700724493,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,0
0.32467532467532473,0.0728033700724493,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,0
0.18181818181818182,0.07749714015942477,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,0
0.3636363636363637,0.07520926769923557,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,0
0.45454545454545453,0.08140104951609682,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0
0.2077922077922078,0.07283060664935631,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,0
0.5064935064935066,0.0731846821491475,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,0
0.24675324675324678,0.07313928785430247,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,0
0.5324675324675325,0.07332086503368257,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,0
0.19480519480519481,0.0730031049697674,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,0
0.4935064935064935,0.07287600094420134,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0
0.3896103896103896,0.0754634757503677,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,0
0.32467532467532473,0.07283060664935631,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,0
0.4675324675324675,0.07596281299366296,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,0
0.42857142857142855,0.07263087175203821,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,0
0.10389610389610388,0.0728033700724493,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,0
0.28571428571428575,0.07276705463657328,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,0
0.27272727272727276,0.0729667895338914,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,0
0.41558441558441556,0.07406533146914096,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,0
0.29870129870129875,0.0728033700724493,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,0
0.42857142857142855,0.0898988615110853,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,0
0.5454545454545454,0.07476440360975434,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,0
0.44155844155844154,0.07990303778621104,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,0
0.3896103896103896,0.08101065858042962,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,0
0.3896103896103896,0.08828282461460245,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,0
0.27272727272727276,0.07323007644399253,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,0
0.3766233766233767,0.07440124925099414,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,0
0.28571428571428575,0.08392497230948015,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,0
0.3506493506493507,0.07358415194378372,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,0
0.10389610389610388,0.0735478365079077,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,0
0.44155844155844154,0.0752637408530496,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,0
0.4675324675324675,0.08531403773173789,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,0
0.4675324675324675,0.07447388012274618,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,1
0.41558441558441556,0.0728033700724493,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0
0.2207792207792208,0.0728033700724493,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,0
0.3376623376623377,0.08512338169338879,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,True,0
0.45454545454545453,0.0729758683928604,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,0
0.2207792207792208,0.07674359486499738,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,0
0.5454545454545454,0.07363862509759775,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0
0.45454545454545453,0.0832531367457738,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0
0.3896103896103896,0.0731756032901785,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,0
0.2077922077922078,0.07326639187986855,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,0
0.4675324675324675,0.07474624589181632,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,0
0.42857142857142855,0.08334392533546385,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,0
0.16883116883116883,0.07313928785430247,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,0
0.2207792207792208,0.07994843208105606,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,0
0.2207792207792208,0.07333902275162059,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,0
0.25974025974025977,0.07510032139160751,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,0
0.2337662337662338,0.07471900931490931,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,0
0.5194805194805194,0.07493690193016543,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,0
0.28571428571428575,0.11260508779256624,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,0
0.4675324675324675,0.10984511466598879,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,0
0.2077922077922078,0.07328454959780656,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True,0
0.16883116883116883,0.0728033700724493,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,0
0.42857142857142855,0.09211410309952246,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,0
0.19480519480519481,0.0762260999037641,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,0
0.4805194805194805,0.07346612677718665,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,0
0.31168831168831174,0.07684346231365642,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,0
0.2077922077922078,0.07500953280191747,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,0
0.19480519480519481,0.07559057977593377,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,0
0.25974025974025977,0.07421059321264505,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,0
0.41558441558441556,0.07437401267408712,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,0
0.32467532467532473,0.07643491366005122,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,0
0.5584415584415585,0.08576798068018812,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0
0.3766233766233767,0.07479164018666135,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,0
0.3896103896103896,0.07286692208523234,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,0
0.3376623376623377,0.07802371397962705,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,0
0.2207792207792208,0.07550887004521273,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False,0
0.2207792207792208,0.0728033700724493,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,0
0.41558441558441556,0.12454378733680752,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,0
0.29870129870129875,0.07440124925099414,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,True,0
0.29870129870129875,0.07749714015942477,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,0
0.27272727272727276,0.07513663682748353,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,0
0.31168831168831174,0.07331178617471357,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,0
0.25974025974025977,0.06926261507453745,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,0
0.45454545454545453,0.07579939353222089,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,0
0.5324675324675325,0.07457374757140524,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
0.2337662337662338,0.07553610662211974,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,0
0.4675324675324675,0.07243113685472011,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,0
0.28571428571428575,0.07718845895447861,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,0
0.3766233766233767,0.07305757812358143,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,0
0.45454545454545453,0.07292139523904637,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,0
0.3636363636363637,0.08156446897753891,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0
0.27272727272727276,0.07623517876273311,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,True,0
0.28571428571428575,0.07479164018666135,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,0
0.12987012987012986,0.07574492037840685,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,0
0.2207792207792208,0.07217692880358798,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0
0.4805194805194805,0.0728033700724493,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,0
0.32467532467532473,0.07466453616109528,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,0
0.3896103896103896,0.07532729286583263,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,0
0.5194805194805194,0.0824723548744394,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,0
0.19480519480519481,0.07311205127739547,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,0
0.2337662337662338,0.08218183138743124,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,0
0.45454545454545453,0.08612205617997931,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,0
0.3766233766233767,0.07269442376482124,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,0
0.16883116883116883,0.07632596735242315,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,0
0.5064935064935066,0.0754725546093367,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,0
0.45454545454545453,0.08939044540882103,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,0
0.4805194805194805,0.0784958146460153,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,0
0.3506493506493507,0.07303034154667443,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,0
0.45454545454545453,0.0756632106476858,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0
0.24675324675324678,0.0728033700724493,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,0
0.3376623376623377,0.07340257476440362,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0
0.40259740259740256,0.07272166034172826,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,0
0.3636363636363637,0.07597189185263196,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,True,0
0.32467532467532473,0.07371125596934978,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,0
0.25974025974025977,0.0728033700724493,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,0
0.32467532467532473,0.07674359486499738,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,0
0.40259740259740256,0.10219163655511776,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,0
